,OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
1961,61326,SUNOCO JAMES F COOPER PLAZA- #7008,MILEPOST 39 NJ TURNPIKE N,Mount Laurel,NJ,150,3.959,39.979590,-74.893400
1962,61328,KW RASTALL OIL,US-130,North Brunswick,NJ,115,3.199,40.439670,-74.479050
1963,61333,46 GAS AND TRUCK STOP,US-46,Palisades Park,NJ,115,3.23566666,40.845540,-73.991390
1964,61337,SUNOCO- JOHN FENWICK PLAZA #7006,"NJTP, MM 5",Penns Grove,NJ,150,3.909,39.769520,-75.033500
1965,61339,FUEL ONE,"I-78, EXIT 3 & US-22",Phillipsburg,NJ,79,3.359,40.695640,-75.191680
1966,61346,SUNOCO- ALEXANDER HAMILTON PLAZA #7016,NEW JERSEY TURNPIKE SOUTH MILEPOST 111.6 ,Secaucus,NJ,115,3.899,40.778150,-74.057700
1967,61357,KENT KWIK #501,US-70 & US-54,Alamogordo,NM,593,2.98233333,32.889540,-105.960240
1968,61364,HUNTINGTON BROADWAY CONOCO,US-64 BUS,Farmington,NM,614,3.799,36.738130,-108.264300
1969,61409,104 STORE,SR-370/SR-104,Red Creek                               ,NY,220,3.799,43.307090,-76.716410
1970,61410,KWIK FILL #58,ST 15,Rochester                               ,NY,190,3.969,43.085500,-77.941940
1971,61410,KWIK FILL #58,ST 15,Rochester                               ,NY,190,3.999,43.085500,-77.941940
1972,61421,7-ELEVEN #40294,"I-80 WB, EXIT 139",Amherst,OH,249,3.53233333,41.369710,-82.269860
1973,61430,7-ELEVEN #40303,"I-90, EXIT 7",Clyde,OH,550,3.66233333,41.361310,-82.926430
1974,61431,7-ELEVEN #40304,"I-90, EXIT 7",Clyde,OH,550,3.66233333,41.361310,-82.926430
1975,61439,7-ELEVEN #40302,"I-75, EXIT 157",Genoa,OH,550,3.66233333,41.516750,-83.358670
1976,61449,7-ELEVEN #40297,"I-80, EXIT 13A",Mantua,OH,249,3.53233333,41.244330,-81.223610
1977,61450,7-ELEVEN #40298,I-80,Mantua,OH,249,3.53233333,41.244330,-81.223610
1978,61453,CITGO,"I-475, EXIT 6",Maumee,OH,550,3.499,41.577240,-83.691010
1979,61458,7-ELEVEN #40299,OHIO TNPK MM 237 & SR-26,New Springfield,OH,165,3.53233333,40.914480,-80.597150
1980,61459,7-ELEVEN #40300,"I-76, EXIT 157",New Springfield,OH,165,3.53233333,40.933410,-80.572290
1981,61461,S&G,"I-280, EXIT 7                 ",Oregon                                  ,OH,550,3.599,41.631010,-83.482660
1982,61477,CHOCTAW NATION GRANT #633,US-271,Grant,OK,253,2.999,33.920770,-95.517000
1983,61483,CM SILVER DOLLAR,"I-220, EXIT 7",Shreveport,LA,745,3.299,32.536150,-93.795490
1984,61492,SPRINGER TRAVEL PLAZA,I-35 EXIT 40,Springer,OK,253,2.91566666,34.299780,-97.159330
1985,61508,7-ELEVEN #40275,"I-70 & I-76 NB, MM 147",Bedford,PA,14,4.199,39.996550,-78.233380
1986,61509,7-ELEVEN #40275,"I-70/I-76 SB, MM 147",Bedford,PA,14,4.199,40.040070,-78.503820
1987,61511,MIDWAY FUEL AND TRUCK WASH,"I-78/US-22, EXIT 16",Bethel,PA,208,3.364,40.485700,-76.247030
1988,61515,Carlisle Fuel Stop,"I-81, EXIT 52",Carlisle,PA,70,3.359,40.216180,-77.186130
1989,61540,S&P Oil,US-13,Levittown,PA,160,3.81566666,40.126860,-74.836450
1990,61559,7-ELEVEN #40273,34 MILE WEST OF EXIT 11/146,Somerset,PA,168,4.20733333,40.008460,-79.079990
1991,61560,7-ELEVEN #40272,"I-70 & 76, EXIT 10",Somerset,PA,168,4.20733333,40.155530,-80.126290
1992,61567,7-ELEVEN #35774,"I-76, EXIT 5/48",Verona,PA,165,4.20733333,40.514510,-79.796230
1993,61569,KWIK FILL #295,US-6 BUS,Warren,PA,240,4.699,41.827930,-79.130700
1994,61570,7-ELEVEN #40276,"I-76, EXIT 12/161 & SR-655",Waterfall,PA,14,4.199,40.127150,-78.061850
1995,61571,7-ELEVEN #40280,MILE MARKER 55 NE EXT PENN TPKE,Allentown,PA,90,3.589,40.602690,-75.466510
1996,61594,SPINX #138 (DISCOUNT AVAILABLE),"I-85, EXIT 44",Greenville,SC,30,3.04233333,34.858960,-82.263750
1997,61595,CORNER MART 3338,"I-85, EXIT 44",Greenville,SC,30,2.907,34.858960,-82.263750
1998,61596,HOT SPOT #2009,US-25/US-178 & SR-225,Greenwood,SC,30,2.939,34.194420,-82.163150
1999,61597,SPINX #121,"I-85, EXIT 56",Greer,SC,30,3.16566666,34.869320,-82.231020
2000,61598,Shell,SR-41,Hemingway,SC,245,3.199,33.754780,-79.447170
2001,61599,HOT SPOT #2013,"I-26, EXIT 10",Inman,SC,210,3.149,35.078880,-82.059780
2002,61605,HOT SPOT #2028,US-76/US-301,Marion,SC,63,2.999,34.172000,-79.404270
2003,61616,PILOT #4578,"I-77, EXIT 48 & SC-200",Winnsboro,SC,135,3.409,34.513300,-80.998410
2004,61621,CUBBYS #401,"I-90 , EXIT 332 & SR-37",Mitchell,SD,530,3.149,43.691670,-98.016790
2005,61625,PRARIE STOP,US-212 & SR-20,Watertown,SD,566,3.279,44.949780,-97.185080
2006,61633,ECO TRAVEL PLAZA,"I-40, EXIT 320 & SR-298",Crossville,TN,405,3.02566666,35.957160,-85.025990
2007,61642,PILOT TRAVEL CENTERS #252,"I-35, EXIT 26",Kearney,MO,400,3.699,39.364150,-94.374160
2008,61646,SHELL,"I-40, EXIT 35 & SR-59",Mason,TN,435,3.549,35.412620,-89.535280
2009,61651,LEES FOOD MART #123,"I-81, EXIT 23 AT MILE 23",Bulls Gap,TN,405,3.259,36.248650,-82.973070
2010,61654,MAJOR MARKETS #276,US-51/SR-3,Ripley,TN,435,3.799,35.756640,-89.549550
2011,61656,PHILLIPS 66,US-51,Union City,TN,460,3.38233333,36.414880,-89.074460
2012,61660,MARATHON,"I-40, EXIT 108",Wildersville,TN,435,3.099,35.788560,-88.394940
2013,61684,WOODYS FOOD MART,"I-45 & SR-7, EXIT 164",Centerville,TX,670,2.84566666,31.257980,-95.978230
2014,61730,STRIPES 7FLEET #42430,"I-20, EXIT 131",Midland,TX,612,3.569,31.973820,-102.069370
2015,61747,TEX-BEST #504,"I-35, EXIT 141",Von Ormy                                ,TX,740,3.15733333,29.284680,-98.653930
2016,61751,ALLSUPS CONVENIENCE STORE #2264,SR-214,Seminole,TX,710,3.094,32.804260,-102.729460
2017,61761,ALLSUPS CONVENIENCE STORE #2304,"I-40, EXIT 36 & US-385",Vega,TX,585,2.999,35.236440,-102.422470
2018,61763,ALLSUPS CONVENIENCE STORE #2283,"I-20, EXIT 73",Wickett,TX,710,2.899,31.561230,-102.996470
2019,61787,DUCK THRU FOOD STORE #5,US-258,Franklin                                ,VA,180,3.499,36.705350,-76.886220
2020,61796,EXXON,US-220,Martinsville                            ,VA,185,3.375,36.670020,-79.929930
2021,61799,CIRCLE K #2723712,"I-77, EXIT 52 & US-52/SR-42",Bland,VA,185,3.37566666,37.107380,-81.120410
2022,61804,CARTERS ONE STOP,"I-95 & SR-301, EXIT 31 & SR-40",Stony Creek,VA,180,2.959,36.945690,-77.400180
2023,61806,LANKFORD TRUCK PLAZA,US-13 & CR-646,Townsend,VA,130,3.399,39.848580,-75.370690
2024,61819,CHEVRON,"I-5, EXIT 36",Longview,WA,935,4.499,46.100580,-122.875380
2025,61830,APPLETON TRAVEL PLAZA,SR-96,Appleton,WI,444,3.40566666,44.272930,-88.481640
2026,61832,BARRON FARMERS UNION,"US-8, EXIT 53",Barron,WI,545,3.639,45.401500,-91.857210
2027,61835,BRISTOL BP,"I-94, EXIT 345 & US-45",Bristol,WI,444,3.719,42.548160,-87.952570
2028,61843,KWIK TRIP #332,SR-33,Horicon,WI,444,3.21566666,43.451570,-88.631180
2029,61849,KWIK TRIP #306,"I-94, EXIT 259 & SR-89",Lake Mills,WI,420,3.43233333,43.080990,-88.911860
2030,61862,KWIK TRIP #781,SR-21,Redgranite,WI,582,3.35233333,44.043920,-89.102950
2031,61867,KWIK TRIP #318,SR-27 & SR-16/SR-71,Sparta,WI,515,3.34233333,37.283640,14.998420
2032,61877,CASEYS #3715,SR-59,Whitewater,WI,420,3.299,42.790070,-88.818620
2033,61879,KWIK TRIP #347,SR-13,Wisconsin Rapids,WI,395,3.31233333,44.363370,-89.817040
2034,61880,KWIK TRIP #310,SR-13/SR-73,Wisconsin Rapids,WI,395,3.26233333,44.394760,-89.833040
2035,61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.5076218,49.515810,-115.765780
2036,61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.51093964,49.515810,-115.765780
2037,61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.50861664,49.515810,-115.765780
2038,61968,FLYING J TRAVEL PLAZA #701,"I-35, EXIT 33",Ardmore,OK,253,3.659,34.198250,-97.163800
2039,61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.59147696,43.644500,-79.567510
2040,61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.5617793,43.644500,-79.567510
2041,61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.61667741,43.644500,-79.567510
2042,61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.62494257,43.644500,-79.567510
2043,61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.61827417,43.644500,-79.567510
2044,61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.62547711,43.644500,-79.567510
2045,61983,PETRO-CANADA,HWY 35,Orono                                   ,ON,720,3.59147696,44.007760,-78.607310
2046,61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.34071441,42.990180,-82.317060
2047,61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31041527,42.990180,-82.317060
2048,61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31846981,42.990180,-82.317060
2049,61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31798054,42.990180,-82.317060
2050,61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31114588,42.990180,-82.317060
2051,61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31187682,42.990180,-82.317060
2052,61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.72804545,45.414930,-75.611800
2053,61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.7854,45.414930,-75.611800
2054,61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.82084539,45.414930,-75.611800
2055,61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.72886824,45.414930,-75.611800
2056,61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.75865199,45.414930,-75.611800
2057,61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.82028205,45.414930,-75.611800
2058,62008,LOVES TRAVEL STOP #366,"I-81, EXIT 90",Jonestown,PA,70,3.85733333,40.454970,-76.516500
2059,62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.42329404,43.783700,-79.533890
2060,62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.3668422,43.783700,-79.533890
2061,62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.45750874,43.783700,-79.533890
2062,62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.43010883,43.783700,-79.533890
2063,62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.42178332,43.783700,-79.533890
2064,62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.39643942,43.783700,-79.533890
2065,62075,FLYING J TRAVEL PLAZA #657,US-283/US-50/US-56 & US-400,Dodge City,KS,570,3.799,37.721700,-100.014650
2066,62097,FLASH MARKET #17046,US-65/SR-9,Clinton,AR,695,3.239,35.592350,-92.459060
2067,62211,STUBS GAS AND OIL,"I-76, EXIT 66",Wiggins                                 ,CO,800,3.559,40.232250,-104.097400
2068,62238,Circle K #2726278,SR-207,Hastings,FL,75,3.569,29.714460,-81.503230
2069,62283,Circle K #2745099,US-23 & US-341/SR-27,Hazlehurst,GA,195,3.529,31.873380,-82.595160
2070,62316,BP,US-20,Delaware,IA,335,3.299,42.469580,-91.345350
2071,62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.679,40.731180,-89.034190
2072,62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.599,40.731180,-89.034190
2073,62370,7-ELEVEN #34712,I-90 Exit 24,Belvidere,IL,290,3.739,42.233910,-88.812400
2074,62399,Rebel Plus #882,"I-80, EXIT 101",Bristol,IN,465,3.57566666,41.734750,-85.795780
2075,62462,HAWESWAY TRUCKSTOP,US-60,Owensboro,KY,487,3.599,37.814830,-87.242110
2076,62467,SUPER QUIK #9,"I-64, EXIT 181",Ashland,KY,255,3.669,38.361800,-82.733880
2077,62480,CM GALLIANO,US-167,Cut Off,LA,725,3.499,31.649970,-91.890800
2078,62487,Fred's Food Mart,US-61,Saint Francisville,LA,600,3.799,30.817840,-91.387510
2079,62500,CASH MAGIC VINTON,"I-10, EXIT 4 & SR-109",Vinton,LA,690,3.284,30.156130,-93.634950
2080,62547,MARATHON,SR-32W,Gaylord,MI,287,3.799,43.117100,-85.563650
2081,62550,Sunoco,"I-275, EXIT 11",New Boston                              ,MI,325,3.399,42.131390,-83.381540
2082,62550,Sunoco,"I-275, EXIT 11",New Boston                              ,MI,325,3.439,42.131390,-83.381540
2083,62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.629,42.911580,-82.505700
2084,62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.659,42.911580,-82.505700
2085,62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.719,42.911580,-82.505700
2086,62560,ONE9 #23,"I-96, EXIT 67",Ionia,MI,406,3.499,42.879100,-85.082860
2087,62560,ONE9 #23,"I-96, EXIT 67",Ionia,MI,406,3.439,42.879100,-85.082860
2088,62701,PILOT TRAVEL CENTERS #408,"I-68, EXIT 22",Grantsville,MD,14,4.259,39.690250,-79.109870
2089,62710,TOWN PUMP FOOD STORE #922,"I-90, EXIT 370 &SR-10",Big Timber                              ,MT,780,3.479,45.823730,-109.978580
2090,62753,PETRO SERVE USA,US-10,West Fargo,ND,341,3.029,46.876500,-96.880770
2091,62768,PUMP & PANTRY #34,US-20 & SR-27,Gordon,NE,475,3.449,42.799870,-102.203310
2092,62774,MR MIKES MINI MART,SR-9,Northwood                               ,NH,34,3.599,42.849780,-71.513730
2093,62790,7-ELEVEN #40084,US-46/US-1/US-9,Palisades Park,NJ,115,3.099,40.842860,-74.001490
2094,62800,A ONE TRUCK STOP,US-9,South Amboy,NJ,79,3.499,40.471400,-74.295910
2095,62817,LOVES TRAVEL STOP #364,I-75 EXIT 33,Charleston,TN,285,3.589,35.294900,-84.812770
2096,62824,FLYING J TRAVEL PLAZA #1005,"I-80, EXIT 48",Fernley,NV,966,3.91566666,39.613390,-119.228200
2097,62841,SPEEDWAY #9912,"I-81, EXIT 10",Mc Graw,NY,32,4.309,42.590550,-76.131760
2098,62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,3.799,42.796280,-76.123360
2099,62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,4.299,42.796280,-76.123360
2100,62850,GANSEVOORT MINI MART,"I-87, EXIT 17",Gansevoort,NY,12,3.759,43.233880,-73.692480
2101,62850,GANSEVOORT MINI MART,"I-87, EXIT 17",Gansevoort,NY,12,3.779,43.233880,-73.692480
2102,62887,SPEEDWAY #9367,"I-275, EXIT 42",Cincinnati,OH,300,3.12566666,39.295080,-84.475570
2103,62911,DAVIS TRAVEL CENTER #108,"I-85, EXIT 39",Warfield,VA,180,3.099,36.935020,-77.738780
2104,62918,CIRCLE K #4705567,ST 91,Twinsburg,OH,305,3.63233333,41.281460,-81.512090
2105,62991,ONVO TRAVEL PLAZA,"I-84, EXIT 17",Lake Ariel,PA,200,3.58566666,41.401450,-75.489750
2106,62996,MARTIN GENERAL STORE,US-22,Alexandria,PA,14,3.539,40.544750,-78.094220
2107,63013,TA WEST GREENWICH,"I-95, EXIT 5B",West Greenwich,RI,175,3.76566666,41.064250,-73.639810
2108,63018,CIRCLE K #2723354,"I-526, EXIT 18A & US-78",Charleston,SC,42,3.299,32.886300,-80.014610
2109,63126,PWI #120,"I-10, EXIT 593",Schertz,TX,740,2.92566666,29.484530,-98.233340
2110,63193,Shell,US-29,Warrenton,VA,60,3.25733333,38.761290,-77.733580
2111,63211,OMAK MART,US-97 & SR-215,Omak,WA,970,4.149,48.405890,-119.529840
2112,63246,Petro Stopping Center #368,"I-94, EXIT 333",Sturtevant,WI,444,3.889,42.720270,-87.953770
2113,63313,MARION TRAVEL CENTER,I-55 EXIT 14,Marion                                  ,AR,435,3.199,35.175820,-90.193670
2114,63330,CIRCLE K #2723678,SR-53,Rome,GA,18,3.06233333,34.248630,-85.162130
2115,63336,ROAD RANGER #118,"I-72 & I-55, EXIT 100-A",Springfield,IL,318,3.299,39.828020,-89.592690
2116,63336,ROAD RANGER #118,"I-72 & I-55, EXIT 100-A",Springfield,IL,318,3.409,39.828020,-89.592690
2117,63349,FLYING J TRAVEL PLAZA #662,"I-24, EXIT 86",Oak Grove,KY,415,3.15233333,36.705130,-87.461450
2118,63351,76 FUEL CENTER,"I-75, EXIT 76",Berea,KY,410,2.999,37.564470,-84.315050
2119,63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.589,40.340750,-88.769880
2120,63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.549,40.340750,-88.769880
2121,63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.489,40.340750,-88.769880
2122,63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.389,40.340750,-88.769880
2123,63376,Circle K #2746246,US-169 & SR-41,Shakopee,MN,448,3.599,44.767810,-93.581080
2124,63379,Petro Stopping Center #460,"I-70, EXIT 28",Oak Grove,MO,400,3.21233333,39.016200,-94.132560
2125,63388,CIRCLE K #2723471,"I-95, EXIT 121",Wilson,NC,205,3.199,35.759240,-78.004100
2126,63391,FLYING J TRAVEL PLAZA #687,"I-80, EXIT 179",North Platte,NE,475,3.449,41.105840,-100.729860
2127,63409,FLYING J TRAVEL PLAZA #693,"I-90, EXIT 48A; PEMBROKE, NY",Corfu,NY,38,3.889,43.001340,-78.416200
2128,63428,FLYING J TRAVEL PLAZA #702,"I-40, EXIT 264B",Checotah                                ,OK,560,3.699,35.458380,-95.543240
2129,63442,Flying J Travel Plaza #720,"I-40, EXIT 182",Fairview                                ,TN,460,3.18566666,36.026780,-87.179160
2130,63455,FLYING J TRAVEL PLAZA #752,"I-81, EXIT 323",Clear Brook,VA,60,3.659,39.287940,-78.085880
2131,63456,SHELL,"I-85, EXIT 61",Petersburg,VA,180,3.20066666,37.182130,-77.492490
2132,63495,DECAUTER SHELL TRUCK STOP,"I-35, EXIT 369",Decatur,TX,637,2.91566666,33.233000,-97.175090
2133,63498,PILOT #6955,I-40/I-85 EXIT 150,Haw River,NC,65,3.959,36.068650,-79.357460
2134,63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.379,43.350740,-83.864390
2135,63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.249,43.350740,-83.864390
2136,63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.259,43.350740,-83.864390
2137,63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.469,43.350740,-83.864390
2138,63501,LOVES TRAVEL STOP #407,I-81 EXIT 52B OR I-76 EXIT 226,Carlisle,PA,70,4.099,40.216180,-77.186000
2139,63502,FLYING J TRAVEL PLAZA #704,I-35 & 122ND ST,Edmond,OK,483,3.30566666,35.651680,-97.424490
2140,63506,KWIK TRIP #342,"I-39, EXIT 159",Stevens Point,WI,395,3.559,44.537950,-89.541490
2141,63509,PILOT #4557,"I-85, EXIT 166",Carnesville,GA,16,3.17233333,34.389870,-83.232120
2142,63509,PILOT TRAVEL CENTER #4557,"I-85, EXIT 166",Carnesville,GA,16,3.239,34.389870,-83.232120
2143,63510,PILOT #4584,"I-95, EXIT 181",Latta,SC,63,3.349,34.348820,-79.525940
2144,63511,PILOT #4576,"I-95, EXIT 82",Saint George,SC,42,3.519,33.267390,-80.570890
2145,63512,SPEEDWAY #7929,"I-40, EXIT 208",Colfax,NC,65,2.854,36.093570,-80.001040
2146,63516,SHEETZ #701,"I-81, EXIT 273",Mount Jackson,VA,60,2.874,38.759780,-78.636520
2147,63517,TA LINCOLN TRAVEL CENTER,"I-20, EXIT 168 & SR-77",Lincoln,AL,615,3.084,32.665970,-117.101050
2148,63519,PILOT TRAVEL CENTERS #243,"I-64, EXIT 45 & SR-25",Nitro,WV,44,3.62566666,38.410740,-81.843810
2149,63522,Pilot Travel Centers #411,"I-40, EXIT 238 & US-231",Lebanon,TN,460,3.24566666,36.207760,-86.291150
2150,63523,PILOT TRAVEL CENTER #441,"I-65, EXIT 334",Decatur,AL,615,3.859,34.527630,-86.904860
2151,63523,PILOT TRAVEL CENTERS #441,"I-65, EXIT 334",Decatur,AL,615,3.859,34.527630,-86.904860
2152,63524,PILOT TRAVEL CENTER #416,"I-75/SR-401, EXIT 101",Cordele,GA,10,3.28566666,31.955860,-83.750770
2153,63524,PILOT TRAVEL CENTERS #416,"I-75/SR-401, EXIT 101",Cordele,GA,10,3.33233333,31.955860,-83.750770
2154,63530,BIG EASY TRAVEL PLAZA,"I-10, EXIT 239-B",New Orleans,LA,725,3.799,30.001080,-90.039740
2155,63532,FUELSMART,SR-165,Muskogee,OK,560,3.25233333,35.809650,-95.323040
2156,63533,FLYING J TRAVEL PLAZA #638,"I-84, EXIT 29",Caldwell,ID,785,3.78733333,43.658980,-116.656720
2157,63538,SUAMICO CITGO,"US-41/US-141, EXIT 176 & CR-B",Suamico,WI,360,3.269,44.716730,-88.050720
2158,63540,GAS N GO,"I-75, EXIT 149",Byron,GA,85,3.17233333,32.656960,-83.744060
2159,63545,LOVES TRAVEL STOP #397,"I-85, EXIT 104",Blacksburg,SC,210,3.419,35.156960,-81.479550
2160,63546,CITGO QUIK MART,SR/15 & SR-68,Tennille                                ,GA,85,3.46566666,32.936550,-82.810120
2161,63563,PILOT TRAVEL CENTERS #209,"I-10, EXIT 140",Van Horn                                ,TX,640,3.659,31.039780,-104.831740
2162,63564,PILOT TRAVEL CENTERS #213,"I-70, EXIT 94 (WILSON ROAD)",Columbus,OH,315,3.509,39.974640,-83.099280
2163,63565,LOVES TRAVEL STOP #296,"I-8, EXIT 115 & SR-85",Gila Bend,AZ,930,3.889,32.947280,-112.717330
2164,63566,PORT ALLEN TRUCKSTOP,"I-10, EXIT 151 & SR-415",Port Allen,LA,600,3.259,30.449880,-91.244730
2165,63568,FLYING J TRAVEL PLAZA #658,"I-35, EXIT 127",Emporia,KS,336,3.25233333,38.413720,-96.238390
2166,63569,Flying J Dealer #893,"I-80, EXIT 40 (US-59)",Avoca,IA,319,3.659,43.956440,-95.653430
2167,63569,PILOT TRAVEL CENTERS #893,"I-80, EXIT 40 (US-59)",Avoca,IA,319,3.659,43.956440,-95.653430
2168,63570,PILOT TRAVEL CENTERS #287,"I-71, EXIT 204 & SR-83",Burbank,OH,305,3.699,40.989180,-81.994810
2169,63571,Palace Truckstop,"I-10, EXIT 246 & I-510, EXIT 2C",New Orleans,LA,725,3.299,30.059660,-89.939240
2170,63572,PILOT TRAVEL CENTER #211,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.849,34.729050,-114.316610
2171,63572,PILOT TRAVEL CENTERS #211,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.999,34.729050,-114.316610
2172,63574,PILOT TRAVEL CENTERS #232,"I-84, EXIT 376A",Ontario,OR,982,3.699,44.029510,-116.951110
2173,63575,OKEMAH TRAVEL CENTER,"I-40, EXIT 221 (ST 27)",Okemah,OK,483,2.879,35.421920,-96.303630
2174,63577,PILOT TRAVEL CENTERS #236,"I-80, EXIT 122",Minooka,IL,290,3.799,41.462500,-88.265110
2175,63577,PILOT TRAVEL CENTER #236,"I-80, EXIT 122",Minooka,IL,290,3.799,41.462500,-88.265110
2176,63579,301 PLAZA,US-301 & SR-299,Middletown,DE,243,3.239,39.421850,-75.770650
2177,63580,FLYING J TRAVEL PLAZA #637,"I-380, EXIT 68",Evansdale,IA,565,3.779,42.459440,-92.259490
2178,63581,CASEYS #4453,"I-75, EXIT 120",Lexington,KY,410,3.224,38.139910,-84.529600
2179,63582,T BONE TRUCK STOP,US-30,Columbus                                ,NE,313,3.099,41.423500,-97.368200
2180,63583,CUBBYS #110,"I-80, EXIT 353",Columbus                                ,NE,313,3.179,44.641990,-123.078750
2181,63584,PILOT TRAVEL CENTERS #417,"I-20, EXIT 19",Temple,GA,18,3.449,33.715780,-85.033350
2182,63584,PILOT TRAVEL CENTER #417,"I-20, EXIT 19",Temple,GA,18,3.389,33.715780,-85.033350
2183,63586,LOVES TRAVEL STOP #295,US-412 & US-69,Chouteau,OK,560,3.29066666,36.174140,-95.312020
2184,63587,24/7 TRAVEL PLAZA,"I-135, EXIT 92",Salina,KS,523,2.974,38.823610,-97.638160
2185,63588,KWIK TRIP #686,"I-94, EXIT 333/US-41 & SR-20",Sturtevant,WI,444,3.769,42.720270,-87.953770
2186,63594,PILOT TRAVEL CENTERS #49,"I-24, EXIT 89",Oak Grove,KY,415,3.15233333,36.684010,-87.409350
